USER_ID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Q120978,Q121011,Q120379,Q120472,Q119851,Q115611,Q113181,Q109244,Q98197
4186,1974,Male,$50,000 - $74,999,Domestic Partners (w/kids),Current Undergraduate,0,0,0,0,0,0,0,0,0,1
4187,1971,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,1,1,-1,-1,1,-1,-1,-1,-1,1
4188,1960,Female,over $150,000,Single (w/kids),Associate's Degree,1,1,-1,-1,1,-1,1,1,1,1
4190,1985,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,-1,1,-1,1,1,1,1,-1,1,1
4191,1993,Female,under $25,000,Domestic Partners (no kids),High School Diploma,0,0,0,0,0,-1,0,0,0,1
4192,1995,Male,over $150,000,Single (no kids),Current K-12,0,0,0,0,0,0,-1,-1,-1,1
4193,1994,Female,$50,000 - $74,999,Single (no kids),High School Diploma,-1,0,0,0,0,0,0,-1,-1,1
4194,1970,Female,$25,001 - $50,000,Single (no kids),Associate's Degree,0,0,0,0,0,-1,1,1,-1,1
4195,1994,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,0,0,0,0,0,0,0,0,0,1
4196,1996,Female,$100,001 - $150,000,Single (no kids),Current K-12,1,-1,1,1,1,-1,1,-1,1,1
4197,1974,Female,$100,001 - $150,000,Married (w/kids),Associate's Degree,1,-1,-1,1,-1,-1,1,-1,-1,1
4198,1979,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,0,0,0,-1,1,0,0,0,0,1
4199,1944,Male,over $150,000,Married (w/kids),Doctoral Degree,-1,-1,0,0,1,1,1,-1,1,1
4200,1971,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,0,0,0,0,0,0,0,-1,0,1
4201,1995,Female,$100,001 - $150,000,Single (no kids),High School Diploma,-1,-1,1,1,1,0,-1,1,-1,1
4203,1999,Male,under $25,000,Single (no kids),Current K-12,0,0,0,0,0,1,1,0,0,1
4206,1974,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,1,1,1,1,-1,0,-1,-1,-1,1
4208,1964,Female,over $150,000,Domestic Partners (w/kids),Doctoral Degree,0,0,0,0,0,0,0,0,0,1
4210,1974,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,1,-1,1,1,-1,-1,1,-1,-1,1
4211,1980,Male,$50,000 - $74,999,Single (no kids),Associate's Degree,1,1,-1,1,1,-1,-1,-1,-1,1
4212,1977,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,-1,-1,1,1,-1,-1,-1,-1,1
4213,1993,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,1,1,1,1,-1,-1,0,-1,-1,1
4214,1983,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,-1,-1,-1,1
4215,1969,Female,over $150,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,1,-1,-1,-1,1
4217,1997,Male,under $25,000,Single (no kids),Current K-12,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4218,1980,Male,$25,001 - $50,000,Single (w/kids),High School Diploma,1,-1,-1,-1,-1,-1,-1,-1,-1,1
4220,1987,Male,under $25,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,1,-1,-1,-1,-1,1
4221,1993,Female,under $25,000,Single (no kids),Associate's Degree,1,1,-1,1,0,0,-1,1,-1,1
4222,1993,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,0,0,-1,0,-1,-1,-1,-1,0,1
4223,1949,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4224,1995,Male,under $25,000,Single (no kids),Current K-12,-1,-1,-1,1,-1,-1,-1,0,-1,1
4225,1996,Male,$25,001 - $50,000,Single (no kids),Current K-12,-1,-1,-1,-1,1,-1,1,-1,1,1
4227,1957,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,1,0,0,0,1
4228,1997,Male,$100,001 - $150,000,Single (no kids),High School Diploma,1,1,1,1,1,-1,1,-1,1,1
4229,1996,Male,$75,000 - $100,000,Single (no kids),Current K-12,1,1,1,1,1,-1,1,-1,-1,1
4232,1985,Male,under $25,000,Single (no kids),High School Diploma,-1,1,-1,1,1,-1,-1,1,-1,1
4233,1994,Female,under $25,000,Single (no kids),Current Undergraduate,1,1,-1,1,1,1,-1,1,-1,1
4234,1958,Male,$25,001 - $50,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,-1,-1,-1,1,-1,1
4236,1974,Male,$25,001 - $50,000,Single (w/kids),Bachelor's Degree,1,1,1,1,-1,1,-1,1,-1,1
4237,1998,Male,$25,001 - $50,000,Single (no kids),Current K-12,1,-1,1,-1,1,-1,-1,-1,-1,1
4238,1987,Female,under $25,000,Single (no kids),High School Diploma,0,0,-1,0,0,-1,1,-1,0,1
4239,1976,Male,$75,000 - $100,000,Single (no kids),Bachelor's Degree,-1,-1,1,1,1,1,-1,-1,-1,1
4240,1989,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,-1,1,0,0,-1,-1,-1,0,-1,1
4241,1940,Male,$75,000 - $100,000,Married (no kids),Bachelor's Degree,-1,1,-1,1,1,-1,-1,1,-1,1
4242,1963,Male,$100,001 - $150,000,Married (w/kids),Doctoral Degree,1,-1,1,1,-1,-1,1,-1,1,1
4244,1997,Female,$100,001 - $150,000,Married (w/kids),Current K-12,1,-1,0,0,1,1,1,0,1,1
4245,1996,Male,$75,000 - $100,000,Single (no kids),Current K-12,-1,1,1,1,1,-1,1,-1,1,1
4247,1991,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,-1,1,1,1,1,-1,1,-1,1,1
4248,1958,Male,$50,000 - $74,999,Single (no kids),Master's Degree,-1,1,1,1,1,-1,-1,-1,-1,1
4250,1968,Male,$75,000 - $100,000,Married (w/kids),Bachelor's Degree,1,-1,-1,-1,-1,-1,1,-1,0,1
4251,1980,Male,$75,000 - $100,000,Married (no kids),Current Undergraduate,1,0,0,0,0,0,0,0,0,1
4252,1996,Female,$100,001 - $150,000,Domestic Partners (no kids),Current K-12,0,0,0,0,0,-1,1,-1,1,1
4253,1997,Female,$100,001 - $150,000,Single (no kids),Current K-12,0,0,0,-1,1,-1,-1,0,0,1
4254,1998,Male,$75,000 - $100,000,Single (no kids),Current K-12,-1,-1,-1,1,1,-1,-1,-1,-1,1
4256,1994,Female,$100,001 - $150,000,Single (no kids),Current Undergraduate,0,0,0,0,-1,-1,1,0,0,1
4257,1995,Male,over $150,000,Single (no kids),High School Diploma,0,0,0,0,0,-1,0,0,0,1
4258,1990,Male,$100,001 - $150,000,Single (no kids),Bachelor's Degree,1,1,1,1,-1,0,0,1,0,1
4259,1998,Male,$100,001 - $150,000,Single (no kids),Current K-12,0,0,0,0,0,1,-1,0,0,1
4260,1969,Female,$50,000 - $74,999,Domestic Partners (w/kids),Associate's Degree,1,1,-1,1,-1,0,0,0,0,1
4263,1998,Female,$25,001 - $50,000,Single (no kids),Current K-12,1,-1,1,0,1,-1,-1,1,-1,1
4264,1989,Male,under $25,000,Single (no kids),Current Undergraduate,1,1,-1,-1,-1,-1,-1,1,-1,1
4265,1964,Female,$50,000 - $74,999,Married (w/kids),High School Diploma,0,0,-1,0,-1,0,0,0,0,1
4266,1997,Male,over $150,000,Single (no kids),Current K-12,-1,1,1,1,-1,1,1,-1,1,1
4267,2000,Male,under $25,000,Single (no kids),Current K-12,1,-1,1,1,-1,0,0,0,0,1
4268,1999,Male,$50,000 - $74,999,Single (no kids),Current K-12,1,1,1,1,1,1,1,-1,1,1
4269,2001,Male,over $150,000,Single (no kids),Current K-12,0,0,0,0,0,0,0,-1,-1,1
4270,1996,Male,$75,000 - $100,000,Single (no kids),Current K-12,1,1,1,-1,-1,-1,1,-1,1,1
4271,1994,Male,$50,000 - $74,999,Single (no kids),High School Diploma,-1,-1,0,0,1,-1,-1,1,-1,1
4272,1977,Male,$75,000 - $100,000,Married (w/kids),High School Diploma,0,0,0,0,0,0,0,0,0,1
4273,1959,Female,$50,000 - $74,999,Married (w/kids),Master's Degree,1,1,-1,-1,-1,-1,0,0,0,1
4276,1994,Male,under $25,000,Single (no kids),Associate's Degree,0,0,0,1,-1,0,1,-1,1,1
4278,1984,Male,under $25,000,Single (no kids),Master's Degree,1,1,1,1,1,-1,-1,1,-1,1
4280,1979,Male,$100,001 - $150,000,Married (w/kids),Doctoral Degree,1,-1,1,-1,1,1,1,-1,1,1
4281,1955,Female,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
4282,1999,Male,under $25,000,Single (no kids),Current K-12,1,1,1,1,-1,-1,-1,-1,-1,1
4283,1985,Male,$25,001 - $50,000,Married (w/kids),Current Undergraduate,0,0,0,0,0,0,0,1,0,1
4284,1988,Female,under $25,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
4285,1996,Female,under $25,000,Single (no kids),Current K-12,0,0,0,0,0,0,0,0,0,1
4286,1996,Female,under $25,000,Single (no kids),Master's Degree,0,0,0,0,0,0,0,0,0,1
4287,1996,Male,$25,001 - $50,000,Single (no kids),Current K-12,0,1,-1,-1,0,0,0,0,0,1
4289,1991,Female,under $25,000,Married (w/kids),High School Diploma,-1,1,-1,-1,-1,0,0,0,0,1
4290,1960,Female,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,-1,0,0,0,1,0,-1,0,1
4291,1973,Male,$100,001 - $150,000,Single (w/kids),Bachelor's Degree,1,1,-1,1,-1,0,0,0,0,1
4292,1977,Male,$75,000 - $100,000,Married (no kids),Master's Degree,1,-1,1,1,1,-1,-1,-1,-1,1
4294,1975,Male,$75,000 - $100,000,Married (no kids),High School Diploma,0,0,0,0,-1,-1,-1,0,-1,1
4295,1985,Male,under $25,000,Single (no kids),Bachelor's Degree,-1,-1,-1,1,-1,-1,1,-1,1,1
4296,1993,Male,under $25,000,Single (no kids),Current Undergraduate,1,1,0,1,1,-1,0,-1,-1,1
4297,1986,Male,under $25,000,Single (no kids),Current Undergraduate,1,-1,-1,-1,-1,0,0,-1,-1,1
4298,1995,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,0,0,0,0,0,0,0,-1,0,1
4299,1963,Male,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,-1,0,1
4300,1959,Female,$25,001 - $50,000,Married (w/kids),Bachelor's Degree,-1,1,-1,1,1,-1,-1,-1,-1,1
4301,1977,Female,$50,000 - $74,999,Single (no kids),Bachelor's Degree,1,-1,-1,1,1,-1,1,-1,1,1
4303,1998,Female,$75,000 - $100,000,Single (no kids),Current K-12,0,0,0,0,-1,0,0,-1,0,1
4304,1997,Female,over $150,000,Single (no kids),Current K-12,1,-1,1,1,-1,0,-1,0,0,1
4305,1994,Male,$100,001 - $150,000,Single (no kids),Current Undergraduate,-1,1,1,1,1,-1,0,-1,0,1
4306,1981,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,-1,-1,-1,1,-1,1,1,0,0,1
4308,1990,Male,$25,001 - $50,000,Single (no kids),High School Diploma,0,0,0,0,0,0,-1,0,-1,1
4310,1991,Male,under $25,000,Single (no kids),Current Undergraduate,0,0,0,0,0,0,0,0,-1,1
4311,1976,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,0,0,0,0,0,-1,1,-1,1,1
4312,1993,Female,$25,001 - $50,000,Domestic Partners (no kids),High School Diploma,0,0,0,0,0,0,0,1,0,1
4313,1992,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,1,-1,1,0,0,0,0,-1,0,1
4314,1951,Female,$25,001 - $50,000,Married (w/kids),Associate's Degree,0,0,0,0,0,1,0,-1,1,1
4315,1995,Female,under $25,000,Single (no kids),Current Undergraduate,0,0,0,-1,-1,0,0,0,0,1
4318,1999,Male,$100,001 - $150,000,Single (no kids),Current K-12,-1,1,-1,1,1,-1,0,-1,1,1
4319,1994,Male,over $150,000,Single (no kids),Current Undergraduate,0,-1,0,0,-1,-1,0,-1,-1,1
4320,1995,Male,$50,000 - $74,999,Married (w/kids),Current Undergraduate,-1,1,-1,1,-1,1,-1,-1,-1,1
4321,1991,Male,under $25,000,Single (no kids),Current Undergraduate,-1,-1,-1,1,-1,1,1,-1,-1,1
4322,1995,Female,under $25,000,Single (no kids),Current Undergraduate,0,0,0,0,0,-1,0,0,0,1
4323,1954,Female,over $150,000,Married (w/kids),Bachelor's Degree,-1,-1,-1,-1,-1,0,1,0,0,1
4324,1960,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,1,-1,1,-1,1,1,-1,1,1
4325,1996,Male,$50,000 - $74,999,Single (no kids),Current K-12,-1,1,-1,1,1,-1,-1,1,-1,1
4327,1943,Male,$75,000 - $100,000,Married (no kids),Master's Degree,-1,-1,1,-1,1,-1,0,1,1,1
4328,1986,Female,$75,000 - $100,000,Married (no kids),Master's Degree,-1,-1,-1,1,1,0,1,0,0,1
4330,1959,Female,$50,000 - $74,999,Single (no kids),Current Undergraduate,-1,1,1,-1,1,-1,1,-1,1,1
4333,1986,Female,$25,001 - $50,000,Single (no kids),High School Diploma,1,0,-1,1,-1,1,-1,-1,-1,1
4334,1947,Male,$50,000 - $74,999,Married (w/kids),Associate's Degree,-1,1,-1,1,-1,1,1,-1,1,1
4335,1997,Male,$75,000 - $100,000,Single (no kids),Current K-12,-1,1,1,1,-1,-1,-1,-1,-1,1
4336,1985,Female,over $150,000,Married (w/kids),Bachelor's Degree,0,1,-1,1,-1,-1,0,-1,1,1
4337,1992,Female,under $25,000,Single (no kids),Associate's Degree,-1,1,-1,-1,-1,-1,-1,-1,0,1
4339,1982,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,1,1,1,1,-1,-1,1,-1,1,1
4340,1982,Male,$50,000 - $74,999,Single (no kids),Associate's Degree,-1,-1,-1,1,-1,0,0,0,0,1
4341,1967,Male,$100,001 - $150,000,Married (w/kids),High School Diploma,-1,-1,-1,1,-1,1,-1,-1,-1,1
4342,1989,Female,$25,001 - $50,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,-1,0,1,0,1
4343,1971,Male,$50,000 - $74,999,Single (no kids),High School Diploma,-1,1,-1,1,-1,-1,-1,-1,-1,1
4344,1981,Female,$100,001 - $150,000,Married (w/kids),Master's Degree,-1,1,1,-1,-1,-1,1,-1,1,1
4345,1990,Male,$100,001 - $150,000,Single (no kids),Bachelor's Degree,1,-1,-1,1,-1,0,0,0,0,1
4347,1993,Male,$75,000 - $100,000,Single (no kids),Current Undergraduate,1,-1,1,0,1,1,-1,-1,1,1
4348,1982,Male,under $25,000,Single (no kids),Bachelor's Degree,0,0,-1,1,-1,0,1,1,-1,1
4349,1947,Female,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,0,0,1
4350,1966,Male,$50,000 - $74,999,Married (w/kids),Doctoral Degree,-1,-1,1,-1,1,1,1,0,1,1
4352,1994,Female,under $25,000,Single (no kids),High School Diploma,-1,1,-1,-1,-1,1,0,0,0,1
4353,1997,Male,$75,000 - $100,000,Single (no kids),Current K-12,1,-1,1,1,1,1,-1,-1,-1,1
4354,1994,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,0,-1,1,1,-1,-1,1,-1,1,1
4355,1997,Male,under $25,000,Single (no kids),Current K-12,-1,-1,1,1,-1,-1,-1,-1,-1,1
4356,1974,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,1,-1,-1,0,1,-1,0,0,0,1
4357,1951,Male,$100,001 - $150,000,Married (w/kids),Doctoral Degree,1,-1,-1,1,1,-1,1,-1,1,1
4358,1983,Female,$25,001 - $50,000,Married (w/kids),High School Diploma,1,1,-1,-1,-1,-1,-1,-1,-1,1
4360,1990,Female,under $25,000,Single (no kids),Current Undergraduate,-1,1,-1,1,-1,-1,1,-1,1,1
4361,1950,Male,$100,001 - $150,000,Single (no kids),Master's Degree,0,1,-1,1,-1,1,1,0,1,1
4363,1980,Male,$100,001 - $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,0,0,0,1,1
4364,1959,Male,under $25,000,Single (no kids),Bachelor's Degree,-1,-1,-1,-1,1,1,1,1,1,1
4365,1981,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,-1,1,-1,1,-1,1,1,-1,1,1
4367,1989,Female,under $25,000,Single (w/kids),High School Diploma,1,1,-1,1,1,-1,-1,-1,-1,1
4369,1956,Female,$100,001 - $150,000,Married (no kids),Doctoral Degree,-1,-1,-1,1,1,-1,-1,1,-1,1
4370,1996,Female,under $25,000,Single (no kids),Current K-12,1,-1,1,-1,1,-1,-1,-1,-1,1
4371,1979,Male,over $150,000,Married (no kids),Master's Degree,0,0,0,0,0,0,0,0,0,1
4372,1987,Female,$25,001 - $50,000,Married (no kids),High School Diploma,1,1,-1,-1,1,-1,0,-1,-1,1
4373,1954,Male,$100,001 - $150,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,1,1,1,-1,1,1
4374,1978,Male,over $150,000,Married (w/kids),Doctoral Degree,1,-1,1,1,0,0,0,-1,-1,1
4376,1961,Male,$50,000 - $74,999,Single (w/kids),High School Diploma,-1,1,-1,-1,1,1,1,-1,1,1
4378,1990,Female,$50,000 - $74,999,Married (no kids),Current Undergraduate,1,1,1,-1,-1,1,1,-1,1,1
4379,1990,Female,$50,000 - $74,999,Single (no kids),Master's Degree,1,1,-1,1,-1,-1,1,-1,1,1
4380,1946,Female,over $150,000,Married (no kids),High School Diploma,-1,-1,0,0,1,-1,1,-1,1,1
4381,1985,Female,$25,001 - $50,000,Married (w/kids),High School Diploma,1,1,-1,0,-1,1,1,-1,1,1
4382,1999,Male,$50,000 - $74,999,Single (no kids),Current K-12,-1,-1,1,1,-1,-1,-1,-1,-1,1
4383,1988,Female,$25,001 - $50,000,Single (no kids),Master's Degree,1,1,1,1,1,-1,1,-1,-1,1
4384,1996,Female,over $150,000,Married (w/kids),Current K-12,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4385,1963,Female,over $150,000,Married (w/kids),Current Undergraduate,-1,-1,-1,1,-1,-1,1,-1,1,1
4386,1979,Male,$25,001 - $50,000,Single (w/kids),Current Undergraduate,1,1,1,1,-1,0,0,0,-1,1
4389,1999,Female,$75,000 - $100,000,Single (no kids),Current K-12,1,1,1,1,1,-1,1,-1,1,1
4390,1996,Male,$100,001 - $150,000,Single (no kids),Current K-12,1,-1,1,1,1,-1,-1,-1,1,1
4391,1974,Female,$25,001 - $50,000,Single (w/kids),Associate's Degree,1,-1,-1,1,-1,1,1,-1,1,1
4392,1990,Male,over $150,000,Single (no kids),Bachelor's Degree,1,1,-1,1,-1,-1,1,-1,1,1
4393,1941,Female,$25,001 - $50,000,Married (w/kids),Bachelor's Degree,0,-1,-1,1,1,0,0,-1,-1,1
4394,1986,Female,$50,000 - $74,999,Married (no kids),Master's Degree,1,-1,1,1,1,1,1,-1,-1,1
4396,1982,Female,$50,000 - $74,999,Married (w/kids),Master's Degree,1,1,1,1,-1,-1,-1,1,-1,1
4397,1995,Male,$25,001 - $50,000,Single (no kids),Current Undergraduate,-1,1,1,-1,-1,1,1,-1,-1,1
4399,1981,Female,$25,001 - $50,000,Domestic Partners (w/kids),High School Diploma,0,0,0,-1,0,0,0,1,-1,1
4400,1984,Male,$100,001 - $150,000,Married (no kids),Master's Degree,1,1,1,1,-1,1,1,1,1,1
4402,1973,Male,under $25,000,Married (w/kids),Bachelor's Degree,1,1,-1,1,-1,1,-1,-1,0,1
4403,1947,Male,over $150,000,Married (w/kids),High School Diploma,-1,-1,-1,1,1,1,-1,-1,1,1
4404,1951,Female,$50,000 - $74,999,Single (no kids),Associate's Degree,-1,1,-1,1,1,0,0,1,1,1
4406,1996,Female,$75,000 - $100,000,Single (no kids),Current K-12,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
4407,1987,Female,under $25,000,Single (no kids),Bachelor's Degree,1,-1,1,-1,-1,-1,-1,1,-1,1
4408,1991,Male,under $25,000,Single (no kids),Current Undergraduate,0,0,0,0,0,0,0,0,0,1
4409,1956,Male,$50,000 - $74,999,Single (no kids),High School Diploma,0,1,0,0,0,1,0,0,0,1
4411,1959,Female,over $150,000,Single (no kids),Bachelor's Degree,0,1,1,-1,1,-1,1,1,1,1
4412,1988,Female,$75,000 - $100,000,Single (no kids),Bachelor's Degree,-1,1,-1,-1,-1,-1,-1,-1,-1,1
4414,1947,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,-1,1,-1,1,1,1,-1,1,-1,1
4415,1962,Female,over $150,000,Single (no kids),High School Diploma,-1,1,1,-1,1,1,-1,-1,-1,1
4416,1937,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,-1,-1,-1,-1,1,-1,1,-1,1,1
4418,1962,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,-1,1,-1,1,-1,-1,-1,-1,0,1
4419,1969,Female,$75,000 - $100,000,Married (w/kids),Master's Degree,-1,-1,1,-1,-1,-1,-1,1,-1,1
4420,1984,Male,$75,000 - $100,000,Married (no kids),Master's Degree,0,0,0,0,0,0,0,0,-1,1
4421,1981,Female,under $25,000,Single (no kids),High School Diploma,-1,-1,-1,-1,1,-1,1,-1,1,1
4422,1997,Male,$100,001 - $150,000,Single (no kids),Current K-12,1,1,1,1,-1,-1,-1,-1,-1,1
4423,1982,Male,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,0,0,-1,1,-1,-1,-1,1
4424,1973,Male,$25,001 - $50,000,Married (w/kids),Associate's Degree,1,1,-1,1,-1,-1,-1,-1,-1,1
4426,1982,Female,$25,001 - $50,000,Single (no kids),Bachelor's Degree,1,-1,-1,-1,-1,-1,-1,1,-1,1
4427,1986,Female,$75,000 - $100,000,Married (no kids),Bachelor's Degree,0,0,0,0,0,0,-1,1,-1,1
4429,1993,Male,under $25,000,Single (no kids),High School Diploma,-1,1,-1,-1,0,1,0,-1,1,1
4430,1948,Female,over $150,000,Married (no kids),Master's Degree,-1,-1,1,-1,-1,0,1,0,0,1
4431,1960,Male,over $150,000,Married (w/kids),Bachelor's Degree,-1,-1,-1,1,1,-1,1,-1,1,1
4432,1980,Female,under $25,000,Married (w/kids),Bachelor's Degree,1,1,0,0,0,-1,0,0,1,1
4433,1971,Male,over $150,000,Married (w/kids),Bachelor's Degree,1,-1,-1,1,-1,1,1,-1,1,1
4434,1987,Male,$50,000 - $74,999,Single (no kids),Master's Degree,0,0,0,0,0,1,1,-1,1,1
4437,1967,Male,$75,000 - $100,000,Married (w/kids),Associate's Degree,0,0,0,1,1,-1,0,1,-1,1
4438,1997,Female,$75,000 - $100,000,Single (no kids),Current K-12,0,0,-1,-1,0,0,0,-1,0,1
4439,1975,Female,over $150,000,Married (w/kids),Bachelor's Degree,0,0,0,0,0,-1,1,-1,1,1
4440,1961,Female,over $150,000,Married (w/kids),Bachelor's Degree,-1,1,-1,1,1,-1,-1,0,-1,1
4442,1962,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,-1,0,-1,-1,-1,1,-1,-1,-1,1
4443,1975,Male,$100,001 - $150,000,Married (w/kids),High School Diploma,0,0,0,0,0,0,0,0,0,1
4445,1949,Male,$100,001 - $150,000,Married (w/kids),Associate's Degree,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4446,1985,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,1,-1,-1,1,-1,-1,1,-1,1,1
4447,1979,Female,$50,000 - $74,999,Married (w/kids),Associate's Degree,1,1,-1,1,1,1,-1,1,-1,1
4448,1966,Male,$50,000 - $74,999,Single (no kids),Bachelor's Degree,-1,1,-1,1,-1,1,-1,-1,-1,1
4449,1990,Female,$50,000 - $74,999,Single (no kids),Bachelor's Degree,-1,1,1,-1,1,-1,-1,-1,-1,1
4450,1997,Male,$100,001 - $150,000,Single (no kids),Current K-12,0,0,0,1,0,0,0,0,0,1
4451,1969,Male,over $150,000,Single (w/kids),Master's Degree,1,1,1,-1,-1,-1,-1,-1,-1,1
4452,1999,Male,$100,001 - $150,000,Single (no kids),Current K-12,0,0,0,0,0,0,0,-1,1,1
4453,1961,Female,under $25,000,Single (no kids),Associate's Degree,-1,-1,-1,1,1,-1,-1,-1,-1,1
4455,1996,Male,$75,000 - $100,000,Single (no kids),Current K-12,1,1,-1,1,0,-1,-1,-1,-1,1
4456,1998,Male,under $25,000,Single (no kids),Current K-12,-1,1,-1,1,-1,0,0,0,1,1
4457,1980,Male,$75,000 - $100,000,Married (w/kids),High School Diploma,1,1,-1,1,1,1,1,-1,1,1
4458,1994,Male,under $25,000,Domestic Partners (no kids),Current Undergraduate,-1,-1,-1,1,-1,-1,1,-1,1,1
4459,1982,Male,$100,001 - $150,000,Single (no kids),Bachelor's Degree,1,1,-1,1,-1,-1,-1,-1,-1,1
4460,1976,Male,over $150,000,Married (w/kids),Master's Degree,-1,1,1,1,0,0,-1,-1,-1,1
4461,1961,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,-1,-1,0,0,-1,0,0,0,0,1
4462,1988,Male,under $25,000,Single (no kids),Bachelor's Degree,0,0,0,0,0,0,0,-1,-1,1
4464,1998,Female,under $25,000,Single (no kids),Current K-12,-1,1,1,1,1,-1,-1,1,-1,1
4465,1992,Male,$50,000 - $74,999,Single (no kids),High School Diploma,0,0,0,0,0,1,0,0,0,1
4466,1976,Male,$75,000 - $100,000,Married (no kids),Master's Degree,1,1,1,-1,1,-1,-1,1,-1,1
4467,1967,Male,$50,000 - $74,999,Single (no kids),High School Diploma,1,-1,-1,1,-1,-1,1,-1,1,1
4468,1986,Male,$50,000 - $74,999,Married (w/kids),High School Diploma,1,1,-1,1,1,1,1,-1,0,1
4469,1986,Male,$50,000 - $74,999,Domestic Partners (no kids),Bachelor's Degree,1,1,0,0,0,0,0,-1,0,1
4470,1990,Male,$50,000 - $74,999,Single (no kids),Associate's Degree,1,1,0,0,0,-1,0,0,1,1
4472,1990,Female,$50,000 - $74,999,Married (w/kids),Associate's Degree,-1,1,1,1,1,-1,-1,-1,-1,1
4473,1983,Male,$25,001 - $50,000,Domestic Partners (w/kids),High School Diploma,1,1,-1,1,-1,-1,-1,-1,1,1
4474,1966,Female,over $150,000,Married (no kids),Associate's Degree,1,1,-1,1,0,1,-1,0,-1,1
4476,1996,Male,under $25,000,Single (no kids),Current K-12,-1,0,0,0,0,-1,-1,-1,-1,1
4477,1982,Female,under $25,000,Single (no kids),Bachelor's Degree,1,1,0,1,1,-1,0,-1,0,1
4478,1988,Male,$50,000 - $74,999,Single (no kids),Master's Degree,1,1,1,1,-1,-1,1,-1,1,1
4479,1976,Female,$50,000 - $74,999,Married (w/kids),Bachelor's Degree,1,1,-1,0,1,-1,0,-1,1,1
4480,1974,Male,$75,000 - $100,000,Married (w/kids),Master's Degree,-1,1,1,1,-1,0,1,0,0,1
4482,1967,Male,$100,001 - $150,000,Married (w/kids),Master's Degree,1,-1,1,1,-1,-1,-1,-1,-1,1
4483,1992,Male,$50,000 - $74,999,Single (no kids),Current Undergraduate,-1,1,-1,1,1,-1,-1,-1,1,1
4484,1987,Male,$25,001 - $50,000,Single (no kids),Bachelor's Degree,-1,1,-1,1,-1,-1,1,-1,-1,1
4485,1976,Male,$50,000 - $74,999,Single (no kids),Master's Degree,1,-1,1,1,-1,1,1,-1,1,1
4487,1995,Female,$75,000 - $100,000,Single (no kids),High School Diploma,1,1,-1,-1,-1,-1,-1,1,-1,1
4488,1991,Female,$100,001 - $150,000,Single (no kids),Bachelor's Degree,-1,-1,-1,1,-1,-1,-1,-1,-1,1
4489,1960,Male,$100,001 - $150,000,Married (no kids),Bachelor's Degree,-1,-1,-1,1,1,-1,-1,1,-1,1
